seconds_elapsed,x,y,z
0.0,0.0011300981356695845,0.0002903986027038659,-0.0198417578204248
0.01,0.008733921707482044,0.009904939455841557,0.0321187556508748
0.02,-0.04230113962731929,0.040861463210741106,-0.018546012144675012
0.03,-0.01620790120309481,0.02664145843803153,0.028328805382969988
0.04,-0.05303532756396717,-0.010809746104143668,-0.002135574884537065
0.05,0.009594695605516906,0.009683797169873862,-0.014106455604667235
0.06,0.020196664195979337,0.017993961836424998,-0.0014365279948217995
0.07,-0.03303048006461168,-0.011124189555416227,-0.003781155816133128
0.08,0.0012582991362709234,-0.05796975438445217,-0.0028254857853584063
0.09,-0.00756131638758571,0.0032217913850543472,0.020111956159537835
0.1,-0.041042604530741475,-0.009931330465767165,-0.03443535213045169
0.11,-0.009883777549670566,0.005916457822664257,0.005591369505406752
0.12,-0.0010600846744900267,0.008575864330816283,-0.001045431852484815
0.13,0.01736905980965802,0.003992664143364117,0.007631347407139478
0.14,-0.004743305322626422,0.001603879033927293,-0.015434911121682295
0.15,0.010635025370340799,0.023143857362680306,0.03575749186441133
0.16,0.036588610617241196,-0.007720656847642861,0.007227464054076938
0.17,0.02089653950428996,-0.02898278766853635,-0.018958985163482885
0.18,-0.017592858003769696,-0.044719367229880555,-0.009170072096070143
0.19,0.009002832561422005,0.012226270120975394,-0.005374259904282966
0.2,0.03266995028906452,-0.026038010977142402,-0.010071033829659298
0.21,0.05397466013842786,-0.0018935293371864026,0.01861673276083435
0.22,0.014867628819826891,0.002672671402996894,-0.02234511698307219
0.23,0.023144073993188324,0.017799768480860265,0.050661159430524176
0.24,0.01782771348579806,0.019254601963774945,-0.009519061661452846
0.25,0.04127577167824634,0.0028013209559121332,-0.0035902029438332544
0.26,0.018929109035613515,0.0028520525087228892,-0.0036464361140855876
0.27,0.02195146215640865,0.03537469308537144,0.011589403713974784
0.28,-0.0182706195715751,-0.04132848601551161,-0.04301466117324461
0.29,-0.00657302978127922,-0.0027196069017374216,-0.001165788207710011
0.3,-0.030862117621185983,-0.01466697659950293,0.014812757293553708
0.31,-0.017831904083730185,-0.001331167921875563,-0.007529398818404131
0.32,0.006388572863253022,0.03776555038324364,0.008465918832586284
0.33,0.022631492426605324,-0.008299186977658073,0.03535308562762772
0.34,0.021674058158927183,-0.023414656430934478,-0.02150720013521036
0.35,0.009925649709024983,-0.02759992613448601,-0.016976551490132066
0.36,0.0441075461942598,0.0011678026264430315,-0.0006921367190351874
0.37,-0.025241800001594844,-0.012608463562056433,0.003541651403620758
0.38,-2.933718803130816e-05,-0.019361365204470918,-0.0015546491188688592
0.39,0.030503757235629127,0.025344863786024727,-0.01795473060438443
0.4,0.008250356502021971,0.04424722466012583,-0.014612616356404609
0.41,0.004102899533618988,-0.008417455265644415,-0.010448096065912496
0.42,0.020379363376876937,-0.01607547108082693,0.008771635791069076
0.43,-0.013891800509182012,0.014260919649642224,0.05090983699129023
0.44,-0.013490590603303685,-0.005638350011244523,0.0018727932374080717
0.45,-0.006870569531679824,0.018824464108045773,-0.03080809094687306
0.46,0.03817076618709899,0.024383287743723208,0.03413348109483619
0.47,-0.025220174278106088,0.011697088801716682,-0.00808824777625799
0.48,-0.011611149771901783,0.005121705067414562,0.01591822338868828
0.49,0.046618019645266066,-0.01596747190649083,0.008866907098541934
0.5,0.008738091619862127,0.022025232203727926,-0.0015877305360056874
0.51,-0.004600588887166668,0.026604443479343036,0.002551118886951106
0.52,-0.036980908118577585,-0.025789193847352305,-0.043066395182753806
0.53,0.0038854278676697003,-0.009439908577851664,0.02090592388319496
0.54,-0.00014129694228457424,0.012947753684475016,-0.05021020415124958
0.55,0.019858630477915213,0.007820740669322876,0.029657308028033774
0.56,-0.016566068192810268,0.02653494596497517,-0.0023041109459663416
0.57,-0.013289234198886597,-0.01762224559183092,-0.03932875838838254
0.58,0.017622751604207232,-0.002426981022824874,0.0070849510098854205
