seconds_elapsed,x,y,z
0.0,0.06741044236941551,9.739124818697585,0.03239982106301137
0.01,0.09126413538371114,9.782715234413427,-0.024074653734072873
0.02,0.18318619956955984,9.791232767006381,-0.05943977128519739
0.03,0.13295738749161276,9.793442943216437,-0.028711045963142126
0.04,0.017930135270767672,9.85817659478179,-0.06882670470101707
0.05,0.09973983679140341,9.825540155911813,-0.0024228862763105924
0.06,0.06882681295058034,9.852739039698497,0.04595461794396204
0.07,0.10743157616260132,9.831222126506782,0.038888248897126665
0.08,0.019590610790680557,9.791805386394303,0.0004979026260366223
0.09,0.11208859384384257,9.851950471331932,0.05411958664330985
0.1,0.11176904593687274,9.787065563208017,0.023935041715738365
0.11,0.17878130157157315,9.81254505557553,0.10782640858511755
0.12,0.1158322508235951,9.750074978814665,0.02468014852745019
0.13,0.1255273330848821,9.805236690973006,-0.03182985098939084
0.14,0.02534416575178837,9.783975531895592,-0.0163212758643921
0.15,0.2126364562362014,9.818832094848506,-0.040155941658722154
0.16,0.0042177221020849726,9.891097017042418,-0.016408407353750487
0.17,0.15509009279112423,9.918872359872442,-0.00894728747044869
0.18,0.08350479630630753,9.851282743741566,0.03322449389122476
0.19,0.05596767410361016,9.798899887355544,0.03804400975989382
0.2,0.06718574945354844,9.841664542465516,0.0010774039268931545
0.21,0.06639926596706722,9.811879001692612,0.019966680958755215
0.22,0.11900945461244959,9.770029941703145,-0.0390812464217021
0.23,0.09449706523609742,9.79727920314586,-0.029512251484316677
0.24,0.17412855815169287,9.787926448405374,-0.1268545771631616
0.25,0.008519798827732461,9.770226987748263,-0.0411609352820691
0.26,0.09984595176670746,9.869477421302715,-0.026990377794601644
0.27,0.05539721058392045,9.773436399062112,0.12890185924867845
0.28,0.13879359237290298,9.775606078591318,-0.07051045873141108
0.29,-0.005903002109253402,9.835642460449465,0.0016071895011263591
0.3,0.08281528249502595,9.765747449561,-0.01863266037807587
0.31,0.1105086463668051,9.742983570941682,-0.08198651803051833
0.32,0.025786570800182443,9.757925998456166,0.011537890750020735
0.33,0.1492607791429094,9.824597870395934,-0.001119871353739001
0.34,0.10893567145591981,9.819332283258266,-0.07601921164394934
0.35,0.1503428385353542,9.81547969564238,-0.12030584497721875
0.36,0.14795924293372556,9.777323164463537,-0.004697187187410467
0.37,0.05100727168126616,9.754891861565364,-0.07449798167882256
0.38,0.06011021210552309,9.845924477854005,0.03255447290866944
0.39,0.08983337571140487,9.728291775204731,-0.015682776159764083
0.4,0.13739798629815675,9.789993706921972,0.02554485388700571
0.41,0.14254836454877715,9.73435967904168,-0.016971751292461094
0.42,0.06451575646456575,9.780352346505673,0.07709911147049947
0.43,0.06964014073723344,9.793048501989894,0.0339275829121382
0.44,0.06010885424167357,9.862108177633527,0.0765283970645883
0.45,0.07078808854213266,9.657354138714796,0.005061711837081337
0.46,0.0881038311217637,9.869107628446915,-0.052850697786958646
0.47,0.09340924761548679,9.75659497178781,-0.07285789977349005
0.48,0.20290572342488555,9.815639514093137,-0.026201092516915676
0.49,0.07467981701067851,9.841219611783627,0.014265709805584923
0.5,0.08556378164853891,9.76275012396327,-0.03247699985704227
0.51,0.1229288864547014,9.79663101979238,0.12460127263448238
0.52,0.05234629672150373,9.82572332978949,-0.0034845670940932606
0.53,0.08156864254387951,9.79492750554627,0.023322617591846423
0.54,0.10066592405805065,9.764334673678805,0.004323039789670981
0.55,0.13870729735086323,9.810638819176466,-0.06387320936251119
0.56,0.03419925706266218,9.806737069885614,0.05423883312467771
0.57,0.16857347286435115,9.726355396876528,0.03346635122200419
0.58,0.08237713170491981,9.869290779638138,0.04463267833955187
0.59,0.10847082105518126,9.812706832503947,-0.046904145667793336
0.6,0.14235441519672554,9.68034399398427,0.001753952917521874
0.61,0.13303964608635133,9.75997734753035,-0.0011060209629074247
0.62,0.15296159430877487,9.887547943611162,0.060671843525077554
0.63,0.10865989082159391,9.88098433605789,-0.06937357706648418
0.64,0.09901933233127469,9.815154600378191,0.03553779086534996
0.65,0.11582392696398003,9.717421964614617,0.06607928616806784
0.66,0.05021423049067075,9.789813470903699,-0.019928572543153278
0.67,0.16070936844920994,9.85470676060877,-0.03993477894411421
0.68,0.0612306875679486,9.821461854330195,0.06932096471350244
0.69,0.036987806005870386,9.785154121304883,0.014261953456663349
0.7,0.20282043904692643,9.765017968707632,0.05955443144078058
0.71,0.09317775302435745,9.84315818480557,0.040494857773654594
0.72,0.041043756383502605,9.79129793269526,0.05674973625587143
0.73,0.19261348600564646,9.818131107944936,-0.007067209196671257
0.74,0.083514368778745,9.826588796244632,-0.106109913925251
0.75,0.1531037893892781,9.884009140788434,0.03277212452113777
0.76,0.058525563832626214,9.811215315983699,-0.03259104410826742
0.77,0.08756099893726844,9.815003533176647,0.03402475821575309
0.78,0.01557353232618211,9.712674481586225,-0.024415804817955272
0.79,0.0045530320582364,9.857684609789715,0.08582819307112906
0.8,0.05117827059686334,9.846531638013547,-0.009984913621032522
0.81,0.09609804907344519,9.801367137005123,0.045079877399910255
0.82,0.13989928550930214,9.688436377947165,0.059484421930392474
0.83,0.22131102506104117,9.773887478842168,-0.0013257922008647826
0.84,0.04840685024526949,9.805853116601895,0.01944336644643406
0.85,0.15045201498844155,9.906997818567417,0.0019115729675942253
0.86,0.06978295207570505,9.831600850801003,-0.044648206947030686
0.87,0.09237353469485746,9.841761545426566,0.07808640238215973
0.88,0.025940419085138014,9.843087063548095,-0.044198271841261905
0.89,0.026050713156478875,9.868842068911427,-0.07757150721010955
0.9,0.06107696985997459,9.745216890732937,-0.023427687489884275
0.91,0.04034446888496899,9.759362202986072,0.009023796375022984
0.92,0.09982228046617539,9.742827753261002,0.005748080489318844
0.93,0.06487427681007396,9.787641658555719,-0.01515347413764458
0.94,0.16253485368739445,9.78412092089629,-0.021045750894690064
0.95,0.10765098556407475,9.806930649521421,-0.10766558844263135
0.96,0.10826190946286089,9.750437893918578,0.03402943654496375
0.97,0.1568717599346417,9.80636607281108,0.0908564615506039
0.98,0.12590561345183462,9.758949013511524,-0.035513538399673465
0.99,0.09813335089569654,9.907545094123932,-0.0905329591546155
1.0,0.09546383191662984,9.77514179680082,0.04004488721184158
1.01,0.09395256813991654,9.929246526376629,-0.007090235215493599
1.02,0.15383609780276242,9.883434459565933,-0.2028464266602124
1.03,0.13915428083433512,9.74163446846207,-0.036996309184542345
1.04,0.11829589789530878,9.84951773961357,-0.07312655909350602
1.05,0.13994146635411372,9.831973005424981,-0.05871051698176086
1.06,0.07277333505723245,9.72468614205889,0.10412784903189619
1.07,0.12555114023338335,9.832000030192134,0.052646523779532085
1.08,0.02938331685148307,9.7969782689673,-0.006179185759434261
1.09,0.16736352761279502,9.818947668683082,0.0029246178233052074
1.1,0.1045024129432451,9.758772734802342,0.08327612959268943
1.11,0.10916965003857186,9.798377369818425,-0.054173741465330785
1.12,0.12996919228977297,9.822124275490264,0.040585322159190626
1.13,0.09951452128194982,9.792346258779519,-0.030378839539943248
1.14,0.08729460575420186,9.770982192460735,0.04568604746029878
1.15,0.15948923110407048,9.79349169120849,0.01411323716843224
1.16,0.10578753353549473,9.75233067572201,-0.03573899940080065
1.17,0.054206416351964964,9.8185215188185,0.05761460721314315
1.18,0.12197794578896008,9.673182197408947,0.030854285413687333
1.19,0.01474397789062512,9.876838492089805,0.09772637321839216
1.2,0.18277712186178313,9.804536659520238,-0.018075052047523195
1.21,0.09144344438997615,9.825078294988469,0.01003563232615441
1.22,0.10229419267232497,9.84412796247229,-0.032724333280742306
1.23,0.21288852292784205,9.739114023740372,0.06584379538689712
1.24,0.20758705395578214,9.91538044821726,-0.03625736309318001
1.25,0.10579033399836751,9.745237693612442,0.001984725875786286
1.26,0.13124331752894475,9.824704331269213,0.07017369042998597
1.27,0.154508993265269,9.817592593493643,0.03011759179006624
1.28,0.18410105032357674,9.86704248606299,0.01771597180597887
1.29,0.09344535502851813,9.80078398499528,0.016452379033106534
1.3,0.10676301069627944,9.730583497054772,0.020202760508244856
1.31,0.16123171111407938,9.817441638146832,0.03609158851989878
1.32,0.11347751512885104,9.677619638595917,-0.013126747962437298
1.33,0.13772499286441076,9.79105010239962,-0.1002086797755396
1.34,0.13049297629760706,9.778026278084665,0.07149039219386664
1.35,0.04325440258542579,9.879182435056542,-0.05230693123863603
1.36,0.057052949409047475,9.786957571726376,0.09761323520257889
1.37,-0.03206694220815115,9.77838774862894,0.01719417719234941
1.38,0.08699396478916209,9.762976430781826,0.1667410286601861
1.39,0.16694187141653766,9.757991934133736,0.0633427425015373
1.4,0.04453966281604628,9.773085796424574,0.024261823118150116
1.41,0.16169017867092544,9.830773383924221,0.049974822329289015
1.42,0.14997730864868358,9.734671396636998,-0.06993885137366616
1.43,0.09725789066801392,9.790194213839364,0.011341365287971228
1.44,0.09961941781177285,9.727316253131013,-0.016696323547217333
1.45,0.10414165704297584,9.79221561972254,0.0029377823915094268
1.46,0.056945654311048366,9.808707232340044,-0.10418052021695133
1.47,0.08588347976842646,9.738673440272196,-0.11204774180109159
1.48,0.09767178467103847,9.771718869476915,0.03878427300722917
1.49,0.1305968972819747,9.805583953344971,0.0037926001633546698
1.5,-0.7548625912345973,12.0077457170608,-0.12220725406608006
1.51,0.18653337925076996,11.948325382405265,-0.17051972092219825
1.52,1.51004976310895,11.066879900264983,-0.345312476029124
1.53,0.2760955217252798,11.422651588544337,0.9371390874717084
1.54,0.8654792442659864,10.735731351898334,0.7933487825056107
1.55,1.4363641684574788,12.14126279119452,0.5780510853705199
1.56,2.0304893593314306,11.433449140803903,1.5653442280803445
1.57,1.2969953230864206,11.780651443185043,0.9927466985611352
1.58,2.0166750035483236,11.961507697174643,1.3021677182829086
1.59,2.288523557465425,11.74095683001964,1.0832537459054694
1.6,1.747696384534806,11.413883071910933,1.6214263401665845
1.61,2.6960538413786455,12.038256588524977,0.8330235139837728
1.62,2.2016218053950594,10.957137751122787,1.2668213851489079
1.63,2.853509362497732,10.623883213066023,1.4867445935109174
1.64,3.281461766558412,10.759187748683305,1.09838452296112
1.65,3.022142773313595,11.786624024989994,1.1799875855232986
1.66,2.2837030180358613,12.133409366442613,1.7549912046692409
1.67,3.3941140279223947,10.927805411241216,0.963605587940604
1.68,3.5369942839809667,10.952610088656627,1.6750345783986011
1.69,3.1812255700161374,11.27214790263741,1.2778420421795431
1.7,3.4637672191375595,10.407757386151797,0.8732582951616206
1.71,2.7830972836921264,10.777127109537057,-0.055879303921811535
1.72,2.65259851848313,10.255443769811361,1.2287442884289521
1.73,2.8693054622712415,10.925071101607978,1.1117390465517998
1.74,3.072639348151204,9.416169328897544,0.31032137785335284
1.75,3.1391206270172396,9.9806898224948,0.08812395149583946
1.76,2.282415818096541,9.725245400391096,-0.19492146509548325
1.77,2.534743302580138,10.574538697049785,-0.5060362724360489
1.78,2.2360442094386475,10.781940268716012,-0.7114889773998616
1.79,1.8313118709644927,10.367683859825751,-0.6172724320373515
1.8,0.8596307792880299,11.335930410829818,-1.650099890405153
1.81,0.7807078661646952,10.390362714167972,-1.0532470858094254
1.82,1.8801331572990432,9.78069388590928,-0.9114375935359805
1.83,0.41996605743586396,9.94517859846422,-2.1898954577611023
1.84,-0.10665418514995698,10.396116474650489,-1.7365497615286791
1.85,0.03844094086250849,10.184018055438562,-2.2349143763999044
1.86,0.2953080586895691,10.902421548539609,-2.2264588303756403
1.87,0.7704807947018831,9.913782767268337,-1.3469628664113429
1.88,0.0631457990913228,9.230642577680753,-2.0575438605268306
1.89,-0.571195413111996,9.05707540295398,-0.10618696814551552
1.9,-0.81602973194306,9.927606807434799,-1.5633159254893716
1.91,-0.6167512412497845,8.07364798103035,-1.8181529578116804
1.92,-1.0676700312983451,9.604853062969951,-1.4115342071559391
1.93,-2.1766779007377535,9.652508573087518,-1.196070537721028
1.94,-0.9829438139057907,9.109457504358659,-0.8250812312743752
1.95,-1.3224238275512359,9.193102226554574,-0.735526165490022
1.96,-2.3869138421236062,9.66780111341729,-0.5134587658678713
1.97,-2.1529972728038294,9.74891119696243,-0.04545338556082908
1.98,-2.0318065870494313,9.532090514197026,0.18376129746293865
1.99,-2.2806746330674956,9.279900784086255,-0.19355251543479474
2.0,-2.747494082781656,8.668389288993815,0.1535981771966642
2.01,-2.5806480733860324,7.940281343105284,-0.1163565400182068
2.02,-1.78316950006412,7.537725567796462,0.16021877026573442
2.03,-3.0375884039866587,9.368463203814281,0.41548309581213294
2.04,-2.3244318321206103,8.974626260783914,1.4451140784299166
2.05,-2.8717245449847244,7.805257382570157,0.45633710873028244
2.06,-3.4670209319118257,8.924022305968894,1.21889917422949
2.07,-2.5470613150388495,8.15578283885479,1.183464761007412
2.08,-2.736612048272596,8.05331782292629,1.754498944855071
2.09,-2.2943545265109946,7.6383271071313725,1.2018528666817667
2.1,-1.9204860809383422,9.1570977706583,1.2466151967793297
2.11,-2.051130642069536,7.461459778366458,2.045678939406141
2.12,-2.357187583614888,7.434264088710516,1.6519276063161605
2.13,-2.0265129184952757,8.344981854259402,1.151366731882774
2.14,-1.8315463506153162,8.450475106812174,1.977885513953081
2.15,-2.33248943319564,8.232157425167973,1.4196858465575455
2.16,-2.327249024895577,7.3216731765025775,1.0721848709624722
2.17,-1.2635276616699334,7.744937859729527,1.719217756591067
2.18,-1.9518057834152152,7.4674760690585185,1.9873297879975973
2.19,-1.3390191975144663,7.615514415982667,0.822280300146223
2.2,-0.032574729881906433,8.766520695798889,0.29248043568966836
2.21,-0.19942836608371622,7.8506679119818035,-0.5984389219600913
2.22,0.12239762422201725,8.12046850277002,1.3809229115519799
2.23,-0.2841097170485648,7.32386108979396,0.015987862387993188
2.24,0.49288330671867725,7.464388507629378,-0.125308065109252
2.25,-0.19694885423821545,8.004783845416135,-0.5336731251943537
2.26,0.10683775705932808,8.387641780364392,-0.4171238204856188
2.27,0.6556158327613396,7.735243462395074,-1.0201037532994848
2.28,0.645220838234777,8.545039522494209,0.13219867754323097
2.29,1.8512703786943787,9.044010337725679,-0.5106094831392839
2.3,1.3993102668117388,6.9888339002132005,-1.190291527744613
2.31,1.0398304388604687,7.874001627881308,-1.6790602348072903
2.32,2.263478260271291,8.153867227561733,-0.8966840224956437
2.33,2.4826525577110217,7.8715360624892945,-1.728633907224628
2.34,2.8780282469727996,8.78899088193949,-0.7796137568958097
2.35,1.828019257386076,8.062109219701751,-1.3456058178986257
2.36,2.2309749700316885,8.197056805348529,-1.4825595702713994
2.37,1.5855032615841917,7.183682410782696,-2.01298910534046
2.38,2.9955175791645354,8.626551895497908,-1.3126125838980833
2.39,2.790227968511557,7.953642945850086,-2.0752203724020126
2.4,2.7608010525073943,8.354339359622813,-0.748127425195437
2.41,3.6998276977701856,8.182952718855377,-2.204188542546765
2.42,2.7671452944751174,7.943282607361813,-1.432067651131469
2.43,2.884021272908975,8.290443699280447,0.1066607921056321
2.44,2.660651268841043,7.8325222926114115,-1.1103600376818723
2.45,2.56287542566323,8.440600637421309,-0.4381451989501129
2.46,3.0338223393109223,9.007586709302775,-0.09846200178132204
2.47,2.824328751714654,9.048949287168703,-0.21413148767132523
2.48,2.6490642768239545,8.235807868983176,-0.3096355338896668
2.49,2.17969194151788,9.136484717041194,0.5272562442457467
2.5,1.972397075137664,8.47141803010621,0.6593582380798187
2.51,2.186192590643879,8.587983552976402,0.08927297904081814
2.52,2.3311316417620955,9.284812467414557,1.434061224095917
2.53,1.6580547196892959,9.453433793097673,1.4064691711799913
2.54,1.7443785938345329,8.834618030392985,0.2899345089968674
2.55,1.4768720888359623,9.659969053697548,1.2200247774292738
2.56,1.0368774601399406,9.303610752601788,1.3798086519584787
2.57,0.5101075176484098,10.451276594842263,1.3441240369486829
2.58,1.009633897724673,8.69768738305542,0.9896951324151749
2.59,1.5554488781433926,9.443484297685494,0.8763920323115031
2.6,0.7196705919727542,9.508743416596158,1.8363684844126535
2.61,0.23108274009565874,9.242929383574273,0.8160951599838294
2.62,-0.31349744957541736,9.176188551129066,1.2125718633866527
2.63,-0.5673801254787397,10.541034023772125,0.5399303226876959
2.64,0.01383528315612835,10.154273855686398,1.1099003720933118
2.65,-1.33348113840224,9.229256069209837,1.4475449282621462
2.66,0.038404132852947664,9.86944290343633,0.7058374765817426
2.67,-1.159558303473973,10.024056668972229,1.5677527777620923
2.68,-1.2106760254423505,10.415446137254872,1.4985986539233622
2.69,-1.8461053849325924,9.922110793007327,1.1758915484304209
2.7,-1.4012300835622162,11.126854910823017,1.1361479688497993
2.71,-1.5505883571726902,10.617148302096574,1.430592474677496
2.72,-2.531384049079266,11.356309044581261,0.8947617065973418
2.73,-1.3904118749748098,10.949120482159392,-0.587768478737228
2.74,-2.4146189374255353,10.717724152566717,-0.11068279710834841
2.75,-3.2740271848913878,10.78894693783574,-0.49813239031930356
2.76,-2.359927611334071,11.137278985379407,-0.24792766734733554
2.77,-2.6436070338261004,11.00818026462619,-1.2283696973151226
2.78,-2.6795053027531397,11.218005189619056,-0.710676573846615
2.79,-2.480708404201395,11.579480542087696,-1.0078066612915626
2.8,-2.324402651258207,11.85719749469888,-0.6234350688183253
2.81,-3.4289864231828022,10.67678997424749,-1.4939153811767416
2.82,-2.8592745181217722,10.560683323184197,-1.2789996961584544
2.83,-2.905789528050713,10.981737275063256,-2.3574646675257975
2.84,-2.7064132617543275,12.062525855020223,-1.3979645573347306
2.85,-3.469546977599764,11.34508933946168,-1.4872660734954575
2.86,-2.4796886167515253,11.112348615905528,-2.185972169201688
2.87,-2.3893064814692844,11.673481361451552,-1.4688148395354952
2.88,-1.3828538213114696,11.920401301501784,-2.1182890721109544
