seconds_elapsed,x,y,z
0.0,0.017988268268305387,-0.01242411069948096,0.017412161269857736
0.01,0.014883204640861257,-0.029526808160046093,0.016778829609391283
0.02,-0.021414381892414142,0.0348947832213049,0.03307042251898723
0.03,-0.00619455213278362,-0.014535992629378483,-0.016536656072121354
0.04,0.011237713981775014,-0.004988847512820229,0.01268617097233114
0.05,0.0030973230816042554,-0.016068579913321553,-0.036343818071281814
0.06,-0.017270796560720423,-0.014815091354366323,0.0003286337030820441
0.07,0.023301812644004542,-0.024197451197152428,-0.025396108364923804
0.08,0.028628125058154298,0.019279128966477863,-0.026000296654335432
0.09,-0.027260976494694052,-0.01504264331405152,-0.0025894264717503594
0.1,0.03069796636607379,0.02587950694870559,-0.021186039116409833
0.11,-0.03831428354007354,-0.026642031206109355,-0.005907591323468795
0.12,-0.001055184726399801,0.0070593489187009886,-0.05343806877014148
0.13,-0.011483227618838384,0.016356290084016834,0.02665304962223826
0.14,-0.009338394494371361,-0.024336426666477,-0.0526578711860313
0.15,0.005020253405856291,0.0024255488267283178,-0.013350215172547643
0.16,-0.021401470068013084,-0.013218720983978091,0.032945404911466955
0.17,-0.0006269025274032618,-0.02345395791236556,-0.02700203335279412
0.18,0.034353782209942646,-0.010545399983063915,0.03314740007267083
0.19,0.010261714363468814,-0.03847009440943353,0.021481395141856898
0.2,0.030515960859048983,-0.008164850632445687,-0.0017131838375201464
0.21,0.018294427355837563,-0.03221479121222731,-0.007198848139104262
0.22,-0.030468446814503697,0.01008998865820913,-0.005683429035071491
0.23,0.036139526092221104,0.02661688072639441,0.005386347246274904
0.24,0.018087288541221238,0.02438010072421326,0.019118083407488776
0.25,0.014240404378003812,-0.0167142498677366,0.02600123178669356
0.26,-0.006005887416559017,-0.00522904591925517,-0.041321579044486204
0.27,-0.008851992023732349,0.035476448931682884,0.01714681174043528
0.28,-0.019170875955051198,0.022025315610335584,0.012215656181943481
0.29,-0.0015853218019212761,0.009641555475257253,-0.023994996787020613
0.3,0.003613267302681849,-0.043574615862152964,0.017629762420456
